item_id,gold_label,gold_source
ASG000d4v8,cheetah,Snapshot Serengeti expert gold_standard_data.csv
ASG000d4wi,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d4wj,otherBird,Snapshot Serengeti expert gold_standard_data.csv
ASG000d4wp,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d4y2,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d4yh,impossible,Snapshot Serengeti expert gold_standard_data.csv
ASG000d4z7,wildebeest|zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000d4zs,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d501,otherBird,Snapshot Serengeti expert gold_standard_data.csv
ASG000d506,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d507,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d50r,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d516,gazelleThomsons,Snapshot Serengeti expert gold_standard_data.csv
ASG000d51g,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d51j,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d51x,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000d529,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d52v,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d52z,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d53t,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000d55m,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d55p,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d55z,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d561,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d56t,hippopotamus,Snapshot Serengeti expert gold_standard_data.csv
ASG000d56u,otherBird|wildebeest|zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000d56y,warthog,Snapshot Serengeti expert gold_standard_data.csv
ASG000d56z,gazelleThomsons,Snapshot Serengeti expert gold_standard_data.csv
ASG000d572,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d578,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d57d,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d57r,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d57w,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d580,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d583,gazelleThomsons,Snapshot Serengeti expert gold_standard_data.csv
ASG000d589,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d58h,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d59m,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d5ak,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d5av,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d5bt,cheetah,Snapshot Serengeti expert gold_standard_data.csv
ASG000d5c3,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d5cm,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d5dd,gazelleThomsons,Snapshot Serengeti expert gold_standard_data.csv
ASG000d5dr,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d5du,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d5g5,wildebeest|zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000d5jr,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d5k0,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d5kp,gazelleThomsons,Snapshot Serengeti expert gold_standard_data.csv
ASG000d5of,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d5r8,wildebeest|zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000d5rv,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d5tl,gazelleThomsons,Snapshot Serengeti expert gold_standard_data.csv
ASG000d5vs,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d5w4,gazelleThomsons,Snapshot Serengeti expert gold_standard_data.csv
ASG000d5w8,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d5wm,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d5xr,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d5yy,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d61g,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d61i,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d61s,wildebeest|zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000d64l,wildebeest|zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000d66g,gazelleThomsons,Snapshot Serengeti expert gold_standard_data.csv
ASG000d66n,gazelleThomsons,Snapshot Serengeti expert gold_standard_data.csv
ASG000d66x,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d675,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d676,gazelleThomsons,Snapshot Serengeti expert gold_standard_data.csv
ASG000d67g,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d67u,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d689,gazelleThomsons,Snapshot Serengeti expert gold_standard_data.csv
ASG000d68w,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d6b0,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d6co,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d6es,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d6fr,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000d6gx,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d6gy,gazelleThomsons,Snapshot Serengeti expert gold_standard_data.csv
ASG000d6hc,wildebeest|zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000d6ig,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d6jg,wildebeest|zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000d6ka,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d6kd,gazelleThomsons,Snapshot Serengeti expert gold_standard_data.csv
ASG000d6l2,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000d6l8,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000d6mq,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d6nu,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d6qy,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d6sh,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d6sm,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d6ss,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d6uk,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d6uz,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d6vw,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d6wp,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d6y0,wildebeest|zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000d6y9,gazelleThomsons,Snapshot Serengeti expert gold_standard_data.csv
ASG000d71i,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d72l,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d746,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d748,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d74c,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d74h,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d76e,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d7a6,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d7dg,wildebeest|zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000d7do,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d7dw,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d7er,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d7gk,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d7h9,wildebeest|zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000d7ij,gazelleThomsons,Snapshot Serengeti expert gold_standard_data.csv
ASG000d7kw,gazelleThomsons,Snapshot Serengeti expert gold_standard_data.csv
ASG000d7l6,gazelleThomsons,Snapshot Serengeti expert gold_standard_data.csv
ASG000d7lm,gazelleThomsons,Snapshot Serengeti expert gold_standard_data.csv
ASG000d7ly,gazelleThomsons,Snapshot Serengeti expert gold_standard_data.csv
ASG000d7m8,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000d7mn,gazelleThomsons,Snapshot Serengeti expert gold_standard_data.csv
ASG000d7mq,gazelleThomsons,Snapshot Serengeti expert gold_standard_data.csv
ASG000d7o9,gazelleGrants|gazelleThomsons,Snapshot Serengeti expert gold_standard_data.csv
ASG000d7oa,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000d7og,gazelleThomsons,Snapshot Serengeti expert gold_standard_data.csv
ASG000d7pk,gazelleThomsons,Snapshot Serengeti expert gold_standard_data.csv
ASG000d7pm,cheetah,Snapshot Serengeti expert gold_standard_data.csv
ASG000d7q1,gazelleThomsons,Snapshot Serengeti expert gold_standard_data.csv
ASG000d7qe,gazelleThomsons,Snapshot Serengeti expert gold_standard_data.csv
ASG000d7re,lionFemale,Snapshot Serengeti expert gold_standard_data.csv
ASG000d7s0,hartebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d7sj,gazelleThomsons,Snapshot Serengeti expert gold_standard_data.csv
ASG000d7te,human,Snapshot Serengeti expert gold_standard_data.csv
ASG000d7tr,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000d7tz,eland|otherBird,Snapshot Serengeti expert gold_standard_data.csv
ASG000d7uj,gazelleThomsons,Snapshot Serengeti expert gold_standard_data.csv
ASG000d7uq,gazelleGrants,Snapshot Serengeti expert gold_standard_data.csv
ASG000d7uw,gazelleThomsons,Snapshot Serengeti expert gold_standard_data.csv
ASG000d7vb,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000d7vj,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000d7wt,gazelleThomsons,Snapshot Serengeti expert gold_standard_data.csv
ASG000d7xz,gazelleThomsons,Snapshot Serengeti expert gold_standard_data.csv
ASG000d7y8,gazelleThomsons,Snapshot Serengeti expert gold_standard_data.csv
ASG000d7y9,gazelleThomsons,Snapshot Serengeti expert gold_standard_data.csv
ASG000d7yf,gazelleThomsons,Snapshot Serengeti expert gold_standard_data.csv
ASG000d7yn,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000d8i0,impala,Snapshot Serengeti expert gold_standard_data.csv
ASG000d8ml,impala,Snapshot Serengeti expert gold_standard_data.csv
ASG000d8xa,dikDik,Snapshot Serengeti expert gold_standard_data.csv
ASG000d8yd,dikDik,Snapshot Serengeti expert gold_standard_data.csv
ASG000d90h,impala,Snapshot Serengeti expert gold_standard_data.csv
ASG000d91l,impala,Snapshot Serengeti expert gold_standard_data.csv
ASG000d97i,impala,Snapshot Serengeti expert gold_standard_data.csv
ASG000d99t,human,Snapshot Serengeti expert gold_standard_data.csv
ASG000d9a1,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000d9a3,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000d9ac,hyenaSpotted,Snapshot Serengeti expert gold_standard_data.csv
ASG000d9b5,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d9dg,wildebeest|zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000d9e0,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000d9fi,impala,Snapshot Serengeti expert gold_standard_data.csv
ASG000d9g9,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000d9gi,elephant,Snapshot Serengeti expert gold_standard_data.csv
ASG000d9hm,lionFemale,Snapshot Serengeti expert gold_standard_data.csv
ASG000d9ii,lionFemale,Snapshot Serengeti expert gold_standard_data.csv
ASG000d9im,elephant,Snapshot Serengeti expert gold_standard_data.csv
ASG000d9iu,elephant,Snapshot Serengeti expert gold_standard_data.csv
ASG000d9k2,lionFemale,Snapshot Serengeti expert gold_standard_data.csv
ASG000d9l8,reedbuck,Snapshot Serengeti expert gold_standard_data.csv
ASG000d9m0,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000d9md,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000d9mt,guineaFowl,Snapshot Serengeti expert gold_standard_data.csv
ASG000d9mx,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000d9n7,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000d9ny,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000d9o7,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000d9ob,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000d9og,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000d9pm,wildebeest|zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000d9q2,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000d9qq,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000d9tc,giraffe,Snapshot Serengeti expert gold_standard_data.csv
ASG000d9xk,hartebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000dam9,gazelleThomsons,Snapshot Serengeti expert gold_standard_data.csv
ASG000darr,gazelleGrants,Snapshot Serengeti expert gold_standard_data.csv
ASG000db3i,hyenaSpotted,Snapshot Serengeti expert gold_standard_data.csv
ASG000db3n,hyenaSpotted,Snapshot Serengeti expert gold_standard_data.csv
ASG000db7t,gazelleGrants,Snapshot Serengeti expert gold_standard_data.csv
ASG000dbau,gazelleGrants,Snapshot Serengeti expert gold_standard_data.csv
ASG000dbc5,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000dbcr,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000dbdf,gazelleThomsons,Snapshot Serengeti expert gold_standard_data.csv
ASG000dbds,gazelleThomsons,Snapshot Serengeti expert gold_standard_data.csv
ASG000dbe0,gazelleThomsons,Snapshot Serengeti expert gold_standard_data.csv
ASG000dbeq,gazelleThomsons,Snapshot Serengeti expert gold_standard_data.csv
ASG000dbes,gazelleGrants,Snapshot Serengeti expert gold_standard_data.csv
ASG000dbev,wildebeest|zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000dbey,gazelleGrants,Snapshot Serengeti expert gold_standard_data.csv
ASG000dbez,gazelleGrants,Snapshot Serengeti expert gold_standard_data.csv
ASG000dbg0,impossible,Snapshot Serengeti expert gold_standard_data.csv
ASG000dbgu,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000dbh8,gazelleGrants,Snapshot Serengeti expert gold_standard_data.csv
ASG000dbi6,hartebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000dbi7,gazelleGrants,Snapshot Serengeti expert gold_standard_data.csv
ASG000dbiu,gazelleGrants,Snapshot Serengeti expert gold_standard_data.csv
ASG000dbj5,gazelleGrants,Snapshot Serengeti expert gold_standard_data.csv
ASG000dbl2,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000dbl7,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000dblf,gazelleThomsons,Snapshot Serengeti expert gold_standard_data.csv
ASG000dblg,gazelleGrants,Snapshot Serengeti expert gold_standard_data.csv
ASG000dbmb,gazelleGrants,Snapshot Serengeti expert gold_standard_data.csv
ASG000dbmp,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000dbng,gazelleThomsons,Snapshot Serengeti expert gold_standard_data.csv
ASG000dbns,gazelleGrants,Snapshot Serengeti expert gold_standard_data.csv
ASG000dc12,human,Snapshot Serengeti expert gold_standard_data.csv
ASG000dcb7,buffalo|otherBird,Snapshot Serengeti expert gold_standard_data.csv
ASG000dcbh,buffalo,Snapshot Serengeti expert gold_standard_data.csv
ASG000dcc7,warthog,Snapshot Serengeti expert gold_standard_data.csv
ASG000dcds,buffalo,Snapshot Serengeti expert gold_standard_data.csv
ASG000dcj9,guineaFowl,Snapshot Serengeti expert gold_standard_data.csv
ASG000dck6,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000dcl6,porcupine,Snapshot Serengeti expert gold_standard_data.csv
ASG000dcof,lionFemale,Snapshot Serengeti expert gold_standard_data.csv
ASG000dcp4,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000dcz8,buffalo,Snapshot Serengeti expert gold_standard_data.csv
ASG000ddmn,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000de99,human,Snapshot Serengeti expert gold_standard_data.csv
ASG000dea3,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000dea6,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000deca,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000def3,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000deft,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000degd,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000degs,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000deh2,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000dehq,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000dein,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000dek8,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000dekp,wildebeest|zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000dem5,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000dem7,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000demh,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000den4,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000deni,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000denj,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000denq,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000denv,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000deog,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000deqd,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000dero,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000derp,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000derz,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000detf,otherBird,Snapshot Serengeti expert gold_standard_data.csv
ASG000deto,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000deuh,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000deux,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000devb,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000devm,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000dexz,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000dey0,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000dey1,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000deya,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000deye,impossible,Snapshot Serengeti expert gold_standard_data.csv
ASG000dezl,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000df05,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000df09,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000df0d,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000df0m,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000df0u,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000df0w,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000df10,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000df2e,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000df37,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000df3l,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000df4g,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000df4v,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000df69,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000df6k,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000df7y,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000df8d,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000df8h,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000df8w,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000df99,wildebeest|zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000df9b,gazelleGrants|wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000df9i,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000df9j,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000df9s,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000dfa0,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000dfal,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000dfat,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000dfax,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000dfb3,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000dfbo,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000dfbr,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000dfc3,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000dfcv,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000dfd0,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000dfd9,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000dfdx,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000dfe4,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000dfe6,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000dfe8,wildebeest|zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000dfem,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000dfen,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000dfez,wildebeest|zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000dffj,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000dffl,gazelleGrants,Snapshot Serengeti expert gold_standard_data.csv
ASG000dffw,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000dffy,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000dfg7,gazelleGrants,Snapshot Serengeti expert gold_standard_data.csv
ASG000dfgu,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000dfgv,warthog,Snapshot Serengeti expert gold_standard_data.csv
ASG000dfhy,warthog,Snapshot Serengeti expert gold_standard_data.csv
ASG000dfj8,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000dfjv,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000dfkt,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000dfl7,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000dfm5,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000dfme,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000dfmp,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000dfn0,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000dfn9,elephant,Snapshot Serengeti expert gold_standard_data.csv
ASG000dfno,elephant,Snapshot Serengeti expert gold_standard_data.csv
ASG000dfnw,elephant,Snapshot Serengeti expert gold_standard_data.csv
ASG000dfpa,elephant,Snapshot Serengeti expert gold_standard_data.csv
ASG000dfq0,elephant,Snapshot Serengeti expert gold_standard_data.csv
ASG000dfq7,elephant,Snapshot Serengeti expert gold_standard_data.csv
ASG000dg8x,human,Snapshot Serengeti expert gold_standard_data.csv
ASG000dgcb,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000dgdy,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000dgf0,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000dh6d,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000dh6p,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000dh74,elephant,Snapshot Serengeti expert gold_standard_data.csv
ASG000dh7u,eland,Snapshot Serengeti expert gold_standard_data.csv
ASG000dh86,eland,Snapshot Serengeti expert gold_standard_data.csv
ASG000dh8r,eland,Snapshot Serengeti expert gold_standard_data.csv
ASG000dha3,eland,Snapshot Serengeti expert gold_standard_data.csv
ASG000dhai,elephant,Snapshot Serengeti expert gold_standard_data.csv
ASG000dhax,eland,Snapshot Serengeti expert gold_standard_data.csv
ASG000dhbc,eland,Snapshot Serengeti expert gold_standard_data.csv
ASG000dhci,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000dhdj,impossible,Snapshot Serengeti expert gold_standard_data.csv
ASG000dhe6,elephant,Snapshot Serengeti expert gold_standard_data.csv
ASG000dhih,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000dhn0,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000dhn8,wildebeest|zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000dhpb,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000dhpi,wildebeest|zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000dhpl,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000dhq2,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000dhqh,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000dhqw,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000dhsw,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000dhti,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000dhto,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000dhua,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000dhvn,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000dhvt,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000dhvy,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000dhx0,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000dhyb,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000dhyd,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000dhyx,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000dhzg,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000di15,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000di1j,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000di1q,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000di5c,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000di62,gazelleThomsons,Snapshot Serengeti expert gold_standard_data.csv
ASG000di6h,gazelleThomsons,Snapshot Serengeti expert gold_standard_data.csv
ASG000di6k,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000di6z,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000di7b,hyenaSpotted,Snapshot Serengeti expert gold_standard_data.csv
