item_id,gold_label,gold_source
cifar10_test_03779,3,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03780,4,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03781,2,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03782,0,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03783,2,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03784,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03785,6,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03786,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03787,3,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03788,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03789,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03790,4,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03791,2,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03792,0,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03793,6,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03794,1,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03795,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03796,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03797,6,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03798,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03799,3,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03800,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03801,2,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03802,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03803,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03804,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03805,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03806,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03807,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03808,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03809,4,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03810,3,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03811,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03812,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03813,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03814,1,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03815,2,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03816,2,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03817,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03818,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03819,3,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03820,0,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03821,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03822,4,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03823,0,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03824,2,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03825,0,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03826,1,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03827,4,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03828,1,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03829,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03830,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03831,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03832,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03833,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03834,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03835,3,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03836,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03837,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03838,1,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03839,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03840,6,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03841,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03842,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03843,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03844,2,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03845,0,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03846,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03847,0,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03848,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03849,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03850,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03851,4,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03852,2,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03853,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03854,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03855,1,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03856,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03857,1,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03858,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03859,3,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03860,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03861,6,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03862,4,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03863,2,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03864,3,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03865,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03866,0,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03867,3,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03868,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03869,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03870,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03871,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03872,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03873,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03874,6,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03875,2,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03876,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03877,4,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03878,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03879,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03880,6,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03881,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03882,1,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03883,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03884,3,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03885,6,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03886,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03887,2,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03888,6,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03889,6,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03890,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03891,1,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03892,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03893,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03894,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03895,1,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03896,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03897,0,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03898,1,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03899,6,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03900,3,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03901,3,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03902,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03903,0,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03904,1,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03905,2,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03906,3,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03907,2,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03908,2,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03909,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03910,4,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03911,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03912,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03913,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03914,4,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03915,4,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03916,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03917,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03918,6,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03919,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03920,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03921,1,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03922,2,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03923,3,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03924,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03925,1,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03926,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03927,0,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03928,3,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03929,3,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03930,1,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03931,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03932,6,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03933,6,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03934,2,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03935,4,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03936,6,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03937,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03938,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03939,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03940,6,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03941,6,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03942,1,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03943,0,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03944,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03945,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03946,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03947,2,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03948,1,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03949,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03950,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03951,1,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03952,4,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03953,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03954,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03955,0,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03956,3,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03957,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03958,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03959,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03960,2,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03961,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03962,4,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03963,1,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03964,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03965,0,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03966,4,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03967,4,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03968,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03969,2,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03970,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03971,0,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03972,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03973,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03974,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03975,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03976,1,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03977,3,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03978,2,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03979,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03980,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03981,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03982,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03983,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03984,6,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03985,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03986,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03987,1,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03988,1,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03989,2,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03990,4,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03991,2,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03992,0,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03993,6,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03994,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03995,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03996,6,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03997,2,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03998,2,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_03999,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04000,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04001,2,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04002,4,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04003,2,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04004,0,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04005,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04006,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04007,6,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04008,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04009,2,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04010,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04011,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04012,3,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04013,1,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04014,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04015,1,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04016,6,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04017,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04018,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04019,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04020,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04021,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04022,6,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04023,4,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04024,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04025,1,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04026,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04027,4,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04028,0,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04029,4,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04030,1,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04031,4,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04032,3,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04033,6,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04034,2,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04035,2,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04036,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04037,0,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04038,0,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04039,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04040,0,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04041,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04042,4,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04043,3,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04044,6,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04045,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04046,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04047,4,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04048,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04049,4,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04050,3,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04051,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04052,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04053,4,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04054,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04055,1,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04056,0,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04057,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04058,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04059,1,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04060,6,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04061,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04062,0,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04063,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04064,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04065,4,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04066,6,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04067,1,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04068,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04069,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04070,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04071,3,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04072,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04073,6,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04074,2,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04075,2,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04076,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04077,3,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04078,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04079,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04080,1,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04081,0,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04082,6,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04083,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04084,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04085,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04086,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04087,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04088,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04089,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04090,4,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04091,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04092,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04093,3,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04094,3,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04095,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04096,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04097,3,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04098,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04099,4,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04100,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04101,2,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04102,0,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04103,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04104,0,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04105,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04106,3,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04107,3,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04108,2,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04109,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04110,2,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04111,4,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04112,4,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04113,0,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04114,4,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04115,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04116,2,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04117,4,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04118,0,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_04119,6,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
